(David Robert Charles)	8
(David G.)	5
(Donald Gilbert)	4
(Philip Alphonse),	4
(L. Zack)	4
(Anthony Patrick),	3
(Stefan)	3
(Mahendra P.)	3
(Terry M.)	3
(Henry R.),	3
(Robert M.)	3
(Ksenija),	2
(Christopher Barrett)	2
(Steve E.)	2
(William Larry),	2
(Charles Francis),	2
(Alex Wilson Lewis),	2
(Philip Simon John),	2
(Donald James),	2
(Lloyd E.)	2
(James Ross)	2
(Marie Theresa),	1
(William Bruce),	1
(Joel Ramsey),	1
(George Wheeler),	1
(Martin C.)	1
(Darrell K.)	1
(Lynda Dale),	1
(Samir George)	1
(Brian M.)	1
(Steven Koji),	1
(James A.)	1
(Joan Eileen),	1
(Faye Ellen),	1
(Stewart B.)	1
(Donald G.)	1
(L. Zack).	1
(Teresa Jean),	1
(Morley William),	1
(Clare L.)	1
(Joe)	1
(Linda May),	1
(Earle Gerard),	1
(Linda Ann),	1
(Barry)	1
(Edward R.)	1
(Daniel Jean-Paul),	1
(Stephen).	1
(Kenneth Wayne),	1
(Alfred J.)	1
(Paul Frank),	1
(Roger P.)	1
(Barry Wilson),	1
(Dennis L.),	1
(Willem)	1
(Jill Elizabeth),	1
(Ken R.)	1
(Douglas Stewart),	1
(Wendy Lynn),	1
(Kathryn Mary),	1
(James Floyd),	1
(Stephen C.)	1
(Tim)	1
(Bernie Lawrence),	1
(Marie-Pierre)	1
(Leonard Joseph)	1
(Joseph Phillip),	1
(John Raymond Brent),	1
(Lawrence Michael)	1
(Richard Barton)	1
(Harold Norman),	1
